Temperature,Dissolved Oxygen,pH,Bio-Chemical Oxygen Demand (mg/L),Faecal Streptococci (MPN/ 100 mL),Nitrate (mg/ L),Faecal Coliform (MPN/ 100 mL),Total Coliform (MPN/ 100 mL),Conductivity (mho/ Cm),WQI,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,aluminium,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,contamination_score,risk_label
23.5,8.75,7.3,1.7,290.0,0.3611648492115844,5.707110264748875,6.364750756851911,5.429345628954441,45.55328488,8.550875469289338,231.2487868055436,28918.419953077177,7.822528490547928,369.264222748674,432.2852700271936,16.266296687636896,73.14946432483588,3.772886607458768,0,1.92,0.03,1.11,0.008,1.87,0.16,0.02,0.04,0.76,0.76,0.198,10.69,1.33,0.006,15.3,4.8,0.06,0.41,0.02,0.4899127128610604,0
21.5,8.95,7.35,1.75,557.5,0.4154154389613325,6.398594934535208,7.017506142941256,5.429345628954441,45.61101961,10.308477656813704,217.2197464316332,27653.235184410696,8.912266340684624,369.5312063532323,382.9515048389693,6.580401550826252,59.57603991058592,3.285077052469842,0,1.22,0.04,3.65,0.001,4.43,0.63,1.94,1.27,0.08,0.008,0.194,13.32,1.93,0.005,23.84,4.8,0.08,0.22,0.07,0.4904114205895589,0
20.5,10.1,7.5,1.7,177.5,0.46058440732924394,5.3981627015177525,5.87493073085203,6.119197913617533,90.39352772,7.080794504276835,252.67046903410036,29368.67418405221,9.90614662722374,433.9522119479901,465.2166206201478,13.221033634237417,84.19860653327541,5.052736766116998,0,2.12,0.001,0.57,0.003,4.3,0.82,1.57,0.43,0.04,0.003,0.089,14.77,1.97,0.005,0.91,5.11,0.03,0.2,0.03,0.625167929186699,0
24.5,8.55,8.0,2.15,1100.0,0.0,6.747469149048794,7.696667081526462,5.402677381872279,44.4463526,7.371085073209565,207.71682442123483,24913.83716589005,9.616330436939966,362.3001800484017,363.16853841901815,11.542661782175117,67.72070437929213,4.4125895367028125,0,4.19,0.05,1.65,0.006,7.09,0.47,1.95,1.38,0.46,0.003,0.191,18.27,1.03,0.009,29.38,2.4,0.05,0.35,0.02,0.4844195932763745,0
24.0,8.5,8.15,2.9,1975.0,0.0,7.601402334583733,8.281723990411392,5.62040086571715,55.33546186,11.180694664461903,228.3008603612537,16600.392746647067,6.094000530523799,333.7757766108135,504.0505391333054,15.035046907486446,110.73929934431216,3.8098416540991424,0,4.21,0.01,3.94,0.008,2.26,0.03,1.4,0.5,0.28,0.005,0.044,2.71,1.8,0.001,1.02,7.9,0.04,0.28,0.03,0.5171304657531435,0
24.0,8.1,8.2,3.5,2450.0,0.0,7.824445930877619,8.497194544909547,5.648974238161206,57.00956125,6.506487766502467,202.28593794959164,17087.076901837234,6.201982767323312,326.66236831259846,481.77193425228,16.535185927180066,46.20574791071063,3.5487755887477364,0,4.07,0.01,3.29,0.003,0.41,0.39,0.55,1.27,0.61,0.61,0.087,16.37,1.1,0.009,53.02,2.53,0.09,0.37,0.05,0.5221584785976322,0
24.0,8.35,8.35,3.35,2275.0,0.0,7.783640596221253,8.423102268016642,5.625820933186489,55.71279293,6.643935774662305,151.8896001137799,10909.194592323076,3.749625148300965,240.93672213751188,437.9090051656054,15.264742348024072,64.20396370266333,3.8129529259917896,0,2.56,0.04,3.45,0.003,3.42,0.03,1.39,1.12,0.1,0.001,0.108,9.36,1.58,0.009,42.15,4.39,0.02,0.11,0.07,0.5182635429766373,0
24.0,8.05,8.25,3.25,2425.0,0.0,7.844240718141811,8.486940148245216,5.6577385361547945,57.50092172,5.033773989751668,155.32147750080298,34971.80748262682,7.121477448104934,320.1154970205283,500.6373261700039,18.31249854193584,63.19330598951376,3.2449484773190638,0,3.55,0.03,1.94,0.005,0.01,0.34,0.37,1.29,0.62,0.62,0.122,12.41,1.05,0.007,49.82,2.73,0.04,0.03,0.08,0.5236343128672309,0
24.0,8.05,8.25,3.1,2025.0,0.0,7.8826922062890254,8.30671904320269,5.652489180268651,57.21038522,6.91260756198984,155.7404952352641,17973.178859011827,4.916302562031351,275.9082278598395,439.6480512193927,18.38071192638193,55.5074684684337,2.6122489531921698,0,3.94,0.04,2.9,0.006,5.65,0.08,0.35,1.43,0.71,0.71,0.061,17.79,1.04,0.004,6.89,2.9,0.05,0.46,0.03,0.5227616534960537,0
24.0,7.7,8.25,3.55,2900.0,0.0,8.086717920303906,8.665785595466064,5.705447753975262,60.37917248,7.977635990880497,245.89513040867456,32170.06916009624,9.63563608296433,399.5831549217664,473.6624527645498,11.728338195960704,23.81701990494781,3.552129499701653,0,1.22,0.01,3.2,0.001,5.72,0.45,1.45,0.52,0.18,0.003,0.088,0.86,1.51,0.007,49.49,6.59,0.01,0.34,0.01,0.5322786069907951,0
24.0,7.0,8.0,4.5,22750.0,0.0,10.165890277802454,10.725489582719506,5.809642865355678,70.40799449,6.078335836509272,197.50191189847263,35957.79218259479,8.130472208247298,379.5277062923906,360.06047735582746,20.09841289135693,41.86595951021348,4.20158090550856,0,0.8,0.03,3.16,0.002,0.89,0.2,1.06,0.53,0.96,0.96,0.158,11.57,1.64,0.002,35.76,3.42,0.03,0.15,0.03,0.5623859120430711,0
24.0,7.6,8.1,4.1,15250.0,0.0,9.592263871501313,10.32551474894327,5.725217755376266,63.34466957,6.242414484103846,191.90872954929208,28149.41179162288,7.130436799595529,319.3067850802741,448.2425267423017,19.370090874546293,60.93948098211983,4.5087050978944845,0,3.31,0.04,1.36,0.002,1.57,0.45,0.5,0.74,0.5,0.5,0.074,18.64,1.41,0.008,8.41,3.22,0.05,0.32,0.04,0.5411790522610753,0
22.0,8.8,8.3,3.45,1800.0,0.598836501088704,8.02322468471667,8.188966863648876,5.800606659291741,66.37649074,6.063354789891076,160.76731128492577,14775.14559575291,7.484103646670236,305.82855327870027,327.27023868075764,12.309015955365226,69.03845387066936,3.4673369148168574,0,2.59,0.01,1.8,0.003,2.74,0.8,0.27,0.93,0.5,0.5,0.07,15.93,1.44,0.002,11.49,4.16,0.06,0.11,0.02,0.5538826125583906,0
22.0,8.95,8.2,3.4,1775.0,0.5877866649021191,7.972810784121404,8.174984532943087,5.805134968916488,66.64852417,8.129585513966727,177.89896662548156,27834.21769634046,9.00600774687328,334.4385388035782,397.0214275538664,15.936261676600791,81.39075849624524,3.3625371351987914,0,3.9,0.001,1.6,0.008,0.79,0.34,0.01,0.01,0.5,0.5,0.148,10.33,1.95,0.007,47.93,1.23,0.06,0.01,0.02,0.554633319493196,0
27.4,9.75,8.0,2.65,8350.0,0.8940451229268354,9.121618441915379,9.723223876851618,5.339939041238856,43.24397498,9.56240594378952,202.01364260009225,13041.829140394102,5.820655207859319,327.1188240167457,433.38166673218615,14.139065908911675,63.54899265609275,3.7627198370300334,0,3.15,0.01,2.63,0.003,7.8,0.4,1.24,0.92,0.42,0.006,0.172,6.13,1.06,0.004,37.72,5.9,0.08,0.21,0.01,0.4861641834858088,0
27.55,9.2,8.15,2.95,9500.0,0.9458495341156994,9.137877200242468,9.852246888342531,5.3471075307174685,43.58312865,8.167792632308252,200.91375467195093,27141.36290294348,7.262416638654269,344.16113431571995,525.5987875011582,16.142284003388227,66.23143553591859,4.289395484098247,0,0.18,0.04,0.86,0.005,3.49,0.8,1.54,0.32,0.33,0.006,0.041,18.58,1.36,0.009,57.74,7.25,0.06,0.28,0.08,0.48749390466083775,0
27.7,9.15,8.1,2.7,8850.0,0.959350221334602,9.005895898094458,9.781376414141157,5.5626028611934215,53.38861996,8.594416135206476,270.0227058523104,15791.675351127244,5.91269062429658,333.7757766108135,672.5569992377071,20.18405147231266,54.96128525342952,3.568991707976406,0,3.86,0.01,3.64,0.003,3.83,0.14,1.04,1.39,0.07,0.006,0.176,3.45,1.15,0.008,53.68,6.42,0.03,0.43,0.05,0.5170344817802462,0
27.75,9.35,7.95,2.35,7250.0,0.9242589015233319,8.740496729931813,9.581972891547895,5.568344503761097,53.37336961,7.080794504276835,167.38612732636108,20944.620814413163,4.963124049313229,333.7757766108135,566.3392939723461,11.31880659612483,66.39629294676803,3.679795034755029,0,1.25,0.001,0.87,0.006,3.81,0.15,0.33,1.33,0.59,0.59,0.136,11.06,1.92,0.008,50.93,4.39,0.01,0.39,0.01,0.5167793311398923,0
24.25,8.2,8.3,2.65,1000.0,0.5247285289349821,6.957497370876951,7.601402334583733,6.018593214496234,81.94219374,6.825467900630395,187.05170966607412,46140.12684950231,6.137757462086741,352.7021822368813,373.4272354878943,12.606381646809666,58.7522013156628,3.027449578045163,0,0.18,0.04,0.57,0.006,1.69,0.27,0.6,0.07,0.79,0.79,0.164,0.65,1.14,0.01,53.23,3.44,0.06,0.44,0.04,0.6001786710365091,0
24.4,7.55,8.35,3.6,8750.0,0.7275486072772778,9.105090961257085,9.770013301136158,6.066108090103747,87.18002609,7.861177700998561,204.274241099894,25145.02412478556,7.923315374812149,338.2138034436881,469.48696124616185,15.993410350862462,86.16729829337078,4.157656628375073,0,2.29,0.01,0.29,0.006,5.07,0.19,1.64,0.61,1.0,1.0,0.038,11.26,1.49,0.006,45.26,4.33,0.02,0.28,0.08,0.6171185915316844,0
24.25,7.85,5.35,3.35,5500.0,0.6652619770704097,8.77971129020447,9.305741456739435,6.052089168924417,85.51040771,4.965773559644967,220.84863863404016,21802.74489792894,6.250578031106523,311.5981359666635,386.4133315184274,18.035237542145182,53.90817735397112,3.4217668494012576,0,0.07,0.01,0.17,0.002,6.21,0.0,0.81,0.24,0.15,0.005,0.005,16.78,1.58,0.002,18.68,1.67,0.04,0.0,0.03,0.6617332128262073,0
25.75,8.6,8.25,2.5,1125.0,0.16551443847757338,7.00397413672268,7.719129840906732,6.0844994130751715,87.4489261,6.207432967614718,192.93702709690675,13442.603471136694,5.819022939611381,325.90656176552847,533.7958508176808,14.68753933733609,60.48503329496195,3.549298841293145,0,2.71,0.01,3.15,0.003,1.07,0.13,1.69,0.98,0.28,0.004,0.181,5.92,1.79,0.008,17.62,2.65,0.07,0.4,0.01,0.6145567648134804,0
25.75,7.2,8.3,3.8,15000.0,0.24294617861038947,9.741027444837728,10.308985993422082,6.133398042996649,94.26292934,7.080794504276835,157.00128743205116,20067.105328107053,8.071051028920468,333.7757766108135,490.9097122372677,17.32294642996243,71.96926138101614,4.417559791016322,0,4.18,0.05,1.03,0.003,0.5,0.77,1.51,0.36,0.78,0.78,0.159,13.48,1.59,0.008,46.26,6.2,0.07,0.12,0.07,0.6354731447002617,0
26.5,7.9,8.4,3.4,6250.0,0.20701416938432615,8.987321812850125,9.433563920090563,6.104793232414985,90.30943886,9.76925100608684,264.2656542791372,8471.67738143048,8.349709766709022,359.26854259335056,353.196475487524,15.047086914887984,52.645458533937706,4.636556195256859,0,4.34,0.02,1.82,0.005,3.95,0.8,1.99,0.48,0.33,0.001,0.05,17.88,1.28,0.0,22.76,6.66,0.09,0.16,0.0,0.623391360242789,0
24.0,7.85,8.15,3.6,4400.0,0.0,8.25608813381491,9.082620630373812,5.739792912179234,62.55775108,9.630665479903348,152.8624334841574,23641.70256530387,6.925706079789448,333.1483176590248,417.167072927369,16.67018391749724,89.99757421954396,4.920091157959163,0,0.92,0.04,1.39,0.004,7.59,0.19,1.22,1.06,0.27,0.008,0.103,3.7,1.42,0.007,20.28,4.35,0.01,0.41,0.07,0.5388212118224359,0
26.25,7.15,8.4,3.8,13000.0,0.2507587183471831,9.546884034617925,10.165890277802454,6.1366465569524795,94.10673489,5.187471605436375,104.75242498882724,20060.07872720117,6.913910913807519,333.7757766108135,368.815428587841,15.14034848778016,98.65664588216384,3.2032578962619933,0,2.39,0.02,1.14,0.005,0.98,0.23,1.3,0.37,0.98,0.98,0.156,10.15,1.09,0.008,21.22,3.24,0.05,0.44,0.0,0.6350520862914736,0
26.0,8.5,8.0,2.1,40575.0,0.178146185383474,9.56282655529346,11.304066895725715,5.945420608606575,78.3341139,7.633570087677555,199.6529995778644,16312.154973975048,9.900546897053909,358.56628208672083,420.5341718279189,10.539392269728635,100.24270600375714,2.927066766886376,0,0.9,0.05,3.58,0.001,4.95,0.15,1.38,1.39,0.87,0.87,0.047,2.77,1.21,0.001,25.15,7.35,0.09,0.44,0.08,0.5872603029340222,0
26.0,3.35,7.65,37.5,40087.5,1.766441661243765,10.204480639047581,11.291979497199506,8.653645314551737,1140.014968,5.771199049813688,155.05089305064115,24909.44400956197,6.531261269813094,297.0093193941144,313.7019343334326,11.704788996508114,85.68830345476736,4.688959065495114,0,0.89,0.03,3.35,0.008,0.8,0.26,0.5,0.85,0.44,0.004,0.034,3.82,1.2,0.007,16.42,3.23,0.09,0.03,0.02,3.7823742830303733,1
23.0,1.75,7.65,24.0,2435.0,2.4336133554004498,7.9287663216266955,8.491054533806542,6.90875477931522,200.4888404,6.579969329401555,197.2269809109493,17657.08417649328,4.506293474405815,290.2898942591159,254.39327560480757,9.84765527571784,73.74971646660221,4.575931871590866,0,2.4,0.03,3.57,0.002,5.29,0.3,0.78,0.09,0.83,0.83,0.138,10.49,1.47,0.009,48.81,4.63,0.09,0.18,0.05,0.9674499522882657,0
23.0,2.2,7.55,26.5,1537.5,2.0149030205422647,6.634633357861686,8.031385330625534,7.073693356525568,235.4424219,4.80115436807586,180.77287075636636,13556.734397114704,8.977286380775292,322.06244697172207,587.3950117046609,12.401368065703082,62.02818652446988,4.418638131667752,0,4.91,0.02,2.69,0.001,2.45,0.19,0.17,0.59,0.07,0.008,0.159,18.25,1.51,0.008,17.53,6.49,0.01,0.31,0.09,1.0698314224945586,1
23.5,3.05,8.05,19.2,535.0,1.864080130807681,6.134482053942907,6.976348070447749,6.943604931875834,206.5483019,7.948815718151566,238.2364096995999,19129.45836544024,5.851964962404888,333.7757766108135,434.655458610077,8.663293700705424,67.30404028450397,3.692250861269816,0,3.37,0.05,2.36,0.004,1.36,0.68,1.45,1.4,0.28,0.003,0.102,8.47,1.48,0.002,19.33,1.31,0.01,0.18,0.04,0.9822181074712214,0
28.5,6.5,7.85,11.5,40400.0,1.1631508098056809,10.73880681223516,11.299744620670225,7.013465733404251,227.8689238,6.906992171811655,216.78529084002477,19991.23914904896,7.302351651289456,340.10602778835107,356.4591368515823,9.614106024611772,61.12264362555359,2.124759352216301,0,3.08,0.03,1.81,0.003,0.05,0.03,0.04,1.16,0.51,0.51,0.044,5.17,1.47,0.006,51.61,3.72,0.04,0.14,0.08,1.041988369405515,1
0.0,8.6,7.3,1.0,8000.0,0.18232155679395465,8.594339400592892,9.680406499268875,6.063785208687608,86.20106093,7.080794504276835,281.2686670205161,22452.090807860677,6.773698985660693,343.635821280367,395.3417752928905,14.903080469555846,67.12516777793415,4.444350199227698,0,3.69,0.05,2.01,0.008,6.5,0.8,1.8,1.46,0.31,0.004,0.113,9.8,1.13,0.006,14.24,3.95,0.09,0.44,0.07,0.6109098691725012,0
19.0,2.6,7.5,27.5,800.0,0.0,0.0,7.3783837129967145,6.363028103540465,115.9831121,7.080794504276835,190.77945990455603,12224.310506438514,4.646211052742901,308.56488629958307,399.2713589317788,11.876796669068938,61.88663598802028,3.4631725477162503,0,4.71,0.02,1.63,0.003,6.75,0.43,1.83,1.03,0.48,0.009,0.137,10.15,1.68,0.002,19.6,1.08,0.06,0.27,0.02,0.5492219419207081,0
25.0,5.2,7.35,4.05,0.0,0.0,0.0,0.0,5.855071922202427,69.40261109,8.46133087400179,212.58136638921465,34406.77644574729,8.679151555836665,384.85538150301073,477.343368601036,13.801712181380369,66.39629294676803,3.771944146409479,0,3.36,0.03,0.56,0.002,4.68,0.35,1.37,0.65,0.09,0.006,0.034,10.99,1.63,0.008,44.04,6.75,0.06,0.42,0.02,0.20937884765444043,0
25.0,1.6,6.65,38.0,0.0,0.0,0.0,0.0,6.115892125483034,91.2534771,7.726134807902507,233.9478636629705,21667.86874132637,6.313181872058335,340.27317142046405,472.25899373256834,14.39986001596128,36.57803788764197,3.72063690445242,0,4.46,0.02,3.93,0.004,5.1,0.38,0.52,0.22,0.69,0.69,0.064,12.59,1.37,0.004,47.56,6.63,0.03,0.14,0.07,0.2749836097250966,0
21.5,4.4,7.45,8.4,0.0,0.0,0.0,0.0,5.949339620807311,76.37790037,7.080794504276835,247.66157328612303,19549.499341288283,8.769670289862692,333.7757766108135,438.8657751120628,16.624653615400177,64.94900818458937,3.777737413505429,0,4.5,0.02,1.72,0.009,3.61,0.59,1.45,0.28,0.52,0.52,0.197,8.05,1.45,0.006,15.98,4.47,0.06,0.02,0.08,0.23032356903416146,0
21.5,1.9,7.35,33.0,0.0,0.0,0.0,0.0,6.222576268071369,101.1540233,8.927078148301744,241.87510504564688,22821.254376566587,8.54973827385147,367.97555785867627,380.1972000224397,10.859287278110344,75.8570678201616,4.60186095914794,0,0.57,0.04,1.31,0.006,4.23,0.49,0.75,0.44,0.68,0.68,0.157,15.47,1.05,0.002,53.72,7.42,0.04,0.3,0.04,0.3047065851536143,0
25.0,5.6,7.6,7.0,0.0,0.0,0.0,0.0,5.981414211254481,78.83886986,6.208015539719022,153.2211063194914,17358.796365042126,8.21493885317026,328.2820289976498,481.19567347842127,14.27409227521025,62.71819917163483,4.334615732320451,0,2.69,0.02,0.28,0.005,0.81,0.33,0.07,0.7,0.01,0.0,0.008,6.74,1.69,0.006,20.14,7.85,0.06,0.13,0.08,0.2377128924222509,0
16.0,7.2,7.55,1.5,0.0,0.0,0.0,0.0,5.3981627015177525,44.01896463,6.128425635295917,141.4924095070385,9615.832709692548,7.62791913004187,277.9517037266149,415.0087368963965,16.435842913307283,50.69392671149397,4.633823861920798,0,4.3,0.01,3.09,0.004,4.06,0.28,1.66,0.79,0.73,0.73,0.059,4.83,1.2,0.006,44.88,4.05,0.06,0.24,0.05,0.13313652643030355,0
25.0,4.6,7.3,7.0,0.0,0.0,0.0,0.0,6.278521424165844,105.9018852,7.080794504276835,202.2548327878382,11981.740191012996,9.189106138402456,339.9839345788829,416.5889057529136,14.079228347598589,62.76552953456744,2.6789107131905774,0,2.17,0.01,1.93,0.002,4.42,0.76,1.96,0.82,0.11,0.005,0.037,13.27,1.78,0.0,10.72,0.77,0.0,0.33,0.01,0.31896135988483315,0
25.0,5.5,7.6,6.8,0.0,0.0,0.0,0.0,5.990213765206329,79.52011846,7.308048848275572,274.7049504716489,14600.539521891906,8.105802881560642,384.56485247977776,415.6072777934955,16.761624703623568,68.9372269462471,3.696119711501417,0,1.32,0.01,0.12,0.001,7.95,0.03,0.57,1.44,0.44,0.003,0.092,7.26,1.37,0.009,40.33,2.68,0.02,0.3,0.07,0.2397583981330413,0
21.0,5.1,7.7,7.9,0.0,0.0,0.0,0.0,5.363636832668679,42.75577385,7.080794504276835,170.09923566929564,39906.19027101487,6.554996212799919,333.7757766108135,515.3867420113489,13.51607812989613,40.51417236263919,4.35323858897122,0,2.59,0.001,1.99,0.002,6.45,0.07,0.65,1.5,0.79,0.79,0.118,11.34,1.97,0.002,46.13,2.35,0.01,0.31,0.06,0.12934004891653372,0
25.0,5.0,7.55,9.4,0.0,0.0,0.0,0.0,5.934894195619588,75.35906678,8.640886408909486,201.56872409536356,26473.71323896156,6.967094561617943,352.3065857102104,309.9832868165358,17.665083383155775,68.66492347632061,5.2631015720413785,0,5.0,0.05,2.42,0.005,0.09,0.19,0.36,1.39,0.8,0.8,0.116,3.11,1.78,0.001,18.43,7.85,0.06,0.05,0.08,0.22726417917912392,0
24.5,3.9,7.05,14.0,0.0,0.0,0.0,0.0,6.199494460612144,98.15180602,7.080794504276835,205.50945715452,20406.92767150048,6.810069234906923,355.2659228857551,482.3300548094984,12.33777643382166,70.58060722926848,4.1025294815021445,0,2.6,0.03,3.33,0.003,3.26,0.26,1.07,1.44,0.07,0.005,0.06,9.95,1.72,0.006,1.25,1.55,0.1,0.04,0.08,0.2956953169521224,0
24.5,5.0,7.45,7.0,0.0,0.0,0.0,0.0,6.066108090103747,85.73993545,8.153210075272153,127.14489180603142,10280.92949674048,5.828357794463706,267.6368856420806,487.9083271902029,11.943476580641343,90.61935439214014,2.905788134056523,0,0.35,0.01,2.53,0.004,0.85,0.59,0.08,1.19,0.7,0.7,0.157,10.87,1.23,0.0,22.58,6.7,0.04,0.42,0.02,0.25843302796802076,0
24.5,8.15,8.3,5.15,6025.0,0.0,8.665785595466064,9.396902923027392,6.118097198041348,91.21976212,8.293720110388866,206.1604148879135,35216.385970173644,6.440999765643898,347.06224073011657,399.4836212000171,16.065667944692393,79.95451096438448,3.954715282670768,0,3.83,0.01,2.57,0.003,7.12,0.13,1.64,0.78,0.61,0.61,0.038,6.97,1.88,0.009,33.89,3.07,0.09,0.11,0.03,0.6248829057996083,0
27.8,8.2,7.3,0.0,3900.0,0.4054651081081644,7.601402334583733,8.962007209588313,5.170483995038151,35.47180709,7.080794504276835,233.85034500527053,21136.286764159297,6.689877624940245,333.7757766108135,332.73758653626567,9.745282008835602,77.52994450694155,3.310858508001268,0,2.9,0.05,2.79,0.005,3.69,0.37,1.39,1.19,0.39,0.001,0.194,0.6,1.4,0.009,53.46,7.6,0.08,0.48,0.02,0.4598823087176567,0
28.2,8.3,7.4,0.0,6500.0,0.4054651081081644,7.601402334583733,9.472781556562168,5.181783550292085,35.88973529,7.080794504276835,237.677383112304,26009.07525933065,7.074531320872402,372.6002964294522,344.76792440431177,14.44223828109807,72.69624048876342,3.7066017915406855,0,1.56,0.02,0.78,0.008,3.41,0.21,0.5,1.34,0.22,0.003,0.095,1.9,1.35,0.001,4.72,6.6,0.01,0.42,0.07,0.46113835322870744,0
25.9,6.95,8.15,4.2,14350.0,0.9360933591703349,9.401043372798053,10.264687244346277,5.856503561673865,71.60266101,9.489972878325856,234.06996516164725,15513.740377963157,4.735332223870278,333.7757766108135,277.97006973151883,16.69821636919886,81.42717401723866,4.219967522355668,0,4.34,0.04,1.84,0.005,3.1,0.79,0.55,0.96,0.21,0.004,0.062,14.69,1.8,0.003,21.12,1.55,0.03,0.15,0.04,0.5715958438973568,0
25.9,6.7,8.1,4.4,18375.0,0.9360933591703349,9.781376414141157,10.511920715155128,5.872117789475416,73.5438855,7.83097634338162,190.79904405060975,7695.063934702985,4.8452054756401095,292.5158244968426,507.4454883280784,15.526658445697135,85.00950589690454,4.588784656948855,0,2.23,0.02,3.03,0.001,1.53,0.86,0.66,1.0,0.67,0.67,0.182,11.69,1.15,0.004,3.24,1.27,0.07,0.4,0.0,0.5774226402129171,0
26.25,3.0,7.6,8.5,65250.0,1.1631508098056809,11.445727410406752,11.779136168550774,5.980150787207709,93.17270907,4.430281211546542,139.68575880006665,28862.257169818786,8.96137237710277,298.37945836409085,434.7812670644661,17.2992944626111,63.04250092306029,4.384565155637755,0,3.81,0.02,3.51,0.003,2.4,0.05,0.06,0.74,0.05,0.003,0.075,4.26,1.25,0.003,47.47,7.35,0.05,0.36,0.0,0.6376930622262756,0
26.25,2.3,7.55,8.95,140500.0,1.208960345836975,11.763691965388299,12.546113507028412,5.998936561946683,100.3081522,7.240739638887768,201.186804455864,23783.09955637777,7.751285440069857,340.9836833605511,579.2203941324686,13.48637909893324,62.65023550372382,3.556297467154506,0,2.75,0.001,0.19,0.004,1.67,0.77,0.05,1.43,0.92,0.92,0.04,4.18,1.85,0.007,53.91,2.01,0.01,0.23,0.01,0.6593780059874111,0
26.25,2.3,8.05,9.3,57500.0,1.3480731482996928,11.042937835596494,11.652696102959753,6.251903883165888,113.0514312,7.080794504276835,260.205359611888,19517.724799117623,8.764168678117553,368.82103684917774,251.02089870586465,12.804588146581295,48.65189042828215,3.6655217644695215,0,0.81,0.04,3.53,0.002,2.13,0.41,0.79,0.59,0.49,0.007,0.024,3.34,1.67,0.002,42.0,6.25,0.06,0.35,0.09,0.6984931132664313,0
26.25,1.9,7.55,10.1,74750.0,1.3737155789130306,11.603688960617083,11.915058360753719,6.268148865350222,121.8121061,6.867301321799131,174.1849763847294,24112.15347052457,5.529942235981782,297.6555748707137,484.12293887759057,11.48268699578233,65.30441362142098,3.8235950398688825,0,1.12,0.01,1.98,0.003,3.08,0.66,1.26,1.33,0.34,0.006,0.164,2.65,1.74,0.0,16.0,1.18,0.01,0.42,0.01,0.7249322415465482,0
26.25,4.1,8.05,4.95,18500.0,0.8544153281560676,10.090008612393838,10.518700218288165,5.976350909297934,82.13646841,6.129637014813746,200.2781822057384,30989.94841451828,8.830102319230392,348.8681540852299,341.38857671477444,9.300117278144342,79.55361207012686,4.615886181275908,0,4.0,0.01,0.78,0.001,7.91,0.32,0.21,1.04,1.0,1.0,0.105,4.38,1.6,0.009,4.59,1.04,0.06,0.04,0.03,0.602731167380796,0
26.25,4.45,8.05,4.3,13075.0,0.8544153281560676,9.761405420601672,10.171642709679686,5.954541193003384,79.40601982,7.917049443177883,278.0563209975309,27192.28056064627,9.220128211470378,424.7879958935085,358.781736184615,15.054312871374693,56.83960202839163,3.659484624888592,0,4.08,0.04,3.34,0.007,5.23,0.86,1.94,0.8,0.32,0.004,0.124,12.77,1.54,0.01,56.44,1.51,0.01,0.27,0.04,0.5945354596675371,0
23.5,6.95,7.95,4.55,3825.0,0.6151856390902334,8.566173813637858,8.942591637231851,5.954541193003384,77.58394288,6.511618075241813,181.87342172896436,29136.814623869737,7.685775096243834,345.75163845059745,475.3413506694927,12.321232157466568,52.43761714005619,4.850433707754168,0,1.55,0.01,2.91,0.006,0.07,0.84,0.71,1.43,0.58,0.58,0.144,1.6,1.03,0.009,27.95,7.67,0.05,0.23,0.01,0.5876338507131421,0
23.5,7.05,7.95,4.55,3800.0,0.6151856390902334,8.507344855361422,8.936035096566041,5.940171252720432,76.45428995,5.32381558430839,232.36857996920332,37625.75267985834,8.879822933865775,380.57647200065134,580.8977003943793,12.293803052569617,55.31001940953922,2.8807218458729342,0,2.42,0.03,1.99,0.001,6.2,0.03,1.33,1.0,0.18,0.005,0.152,16.52,1.48,0.006,43.4,3.36,0.07,0.27,0.06,0.5842420179350855,0
26.5,8.25,8.3,2.85,1200.0,0.18232155679395465,7.0909098220799835,7.783640596221253,6.013715156042802,81.53956586,6.769572868656792,168.93707245387174,11067.181147840996,7.121263608584251,305.79495029776217,289.5424601158542,18.545902961239733,62.00157128395567,5.220540269610252,0,2.56,0.03,2.16,0.004,5.48,0.33,0.89,1.41,0.74,0.74,0.119,11.67,1.94,0.009,15.96,7.08,0.06,0.14,0.01,0.5969153699519723,0
24.5,7.0,7.35,5.5,13975.0,0.0,9.599066156080049,10.238208256118535,5.746203190540153,64.65956949,5.877974040440475,141.61528668804954,13652.293199392612,5.701659125426225,279.7824004075164,538.4954044402176,12.03404226901938,67.90725800888524,4.0322595038243865,0,2.99,0.03,3.04,0.007,0.67,0.72,0.55,0.19,0.72,0.72,0.089,0.16,1.12,0.004,34.97,6.83,0.01,0.25,0.03,0.545127949108108,0
23.5,7.55,7.55,4.3,11500.0,0.0,9.35452729228868,10.043292972227004,5.683579767338681,60.38151054,9.534021716164196,201.9552080399875,9472.614920464734,6.1057084885387765,319.5764201936523,259.63680306558183,15.62561667366299,66.39629294676803,2.7682389284849696,0,1.36,0.04,3.48,0.005,3.91,0.49,1.53,1.04,0.08,0.001,0.064,13.72,1.99,0.007,32.94,5.56,0.0,0.03,0.08,0.5322812475734677,0
21.0,9.9,7.8,3.0,8525.0,0.4054651081081644,9.488047863280759,9.743964132018151,5.707110264748875,62.05189433,6.340027628047595,225.02814848907,45222.50666548316,5.809031561747345,363.0057551139804,435.5004570917772,11.385937266194787,80.67031136154645,3.6860013242472816,0,1.43,0.03,2.01,0.001,5.07,0.05,1.04,1.19,0.18,0.001,0.079,8.12,1.62,0.008,43.64,7.94,0.03,0.36,0.0,0.5397298956915988,0
